Survived,PassengerId,Pclass,Sex,SibSp,Parch,Fare,Embarked,Deck,countDeck,Title,port_sex,Age_bin,FamilySize,Ticket_freq,Sex_Embarked,Sex_Deck,Sex_Title,Sex_FamilySize,Embarked_Deck,Embarked_Title,Embarked_FamilySize,Deck_Title,Deck_FamilySize,Title_FamilySize,poly0,poly1,poly2,poly3,poly4,poly5,poly6,poly7,poly8,poly9,poly10,poly11,poly12,poly13,poly14,poly15,poly16,poly17,poly18,poly19,poly20,poly21,poly22,poly23,poly24,poly25,poly26,poly27,poly28,poly29,poly30,poly31,poly32,poly33,poly34,poly35,poly36,poly37,poly38,poly39,poly40,poly41,poly42,poly43,poly44,poly45,poly46,poly47,poly48,poly49,poly50,poly51,poly52,poly53
-1,1007,3,male,1,0,14,C,U,1014,Mr,157,1,Small,2,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,1007.0,3.0,1.0,0.0,14.0,1014.0,157.0,1.0,2.0,1014049.0,3021.0,1007.0,0.0,14098.0,1021098.0,158099.0,1007.0,2014.0,9.0,3.0,0.0,42.0,3042.0,471.0,3.0,6.0,1.0,0.0,14.0,1014.0,157.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,14196.0,2198.0,14.0,28.0,1028196.0,159198.0,1014.0,2028.0,24649.0,157.0,314.0,1.0,2.0,4.0
-1,1008,3,male,0,0,6,C,U,1014,Mr,157,6,Alone,1,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,1008.0,3.0,0.0,0.0,6.0,1014.0,157.0,6.0,1.0,1016064.0,3024.0,0.0,0.0,6048.0,1022112.0,158256.0,6048.0,1008.0,9.0,0.0,0.0,18.0,3042.0,471.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6084.0,942.0,36.0,6.0,1028196.0,159198.0,6084.0,1014.0,24649.0,942.0,157.0,36.0,6.0,1.0
-1,1009,3,female,1,1,16,S,G,5,Miss,293,0,Small,3,female_,female_,female_,female_,S_,S_,S_,G_,G_,Miss_,1009.0,3.0,1.0,1.0,16.0,5.0,293.0,0.0,3.0,1018081.0,3027.0,1009.0,1009.0,16144.0,5045.0,295637.0,0.0,3027.0,9.0,3.0,3.0,48.0,15.0,879.0,0.0,9.0,1.0,1.0,16.0,5.0,293.0,0.0,3.0,1.0,16.0,5.0,293.0,0.0,3.0,256.0,80.0,4688.0,0.0,48.0,25.0,1465.0,0.0,15.0,85849.0,0.0,879.0,0.0,0.0,9.0
-1,1010,1,male,0,0,75,C,C,94,Mr,157,7,Alone,2,male_,male_,male_,male_,C_,C_,C_,C_,C_,Mr_,1010.0,1.0,0.0,0.0,75.0,94.0,157.0,7.0,2.0,1020100.0,1010.0,0.0,0.0,75750.0,94940.0,158570.0,7070.0,2020.0,1.0,0.0,0.0,75.0,94.0,157.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5625.0,7050.0,11775.0,525.0,150.0,8836.0,14758.0,658.0,188.0,24649.0,1099.0,314.0,49.0,14.0,4.0
-1,1011,2,female,1,0,26,S,U,1014,Mrs,293,5,Small,2,female_,female_,female_,female_,S_,S_,S_,U_,U_,Mrs_,1011.0,2.0,1.0,0.0,26.0,1014.0,293.0,5.0,2.0,1022121.0,2022.0,1011.0,0.0,26286.0,1025154.0,296223.0,5055.0,2022.0,4.0,2.0,0.0,52.0,2028.0,586.0,10.0,4.0,1.0,0.0,26.0,1014.0,293.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,26364.0,7618.0,130.0,52.0,1028196.0,297102.0,5070.0,2028.0,85849.0,1465.0,586.0,25.0,10.0,4.0
-1,1012,2,female,0,0,15,S,U,1014,Miss,293,0,Alone,2,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,1012.0,2.0,0.0,0.0,15.0,1014.0,293.0,0.0,2.0,1024144.0,2024.0,0.0,0.0,15180.0,1026168.0,296516.0,0.0,2024.0,4.0,0.0,0.0,30.0,2028.0,586.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,15210.0,4395.0,0.0,30.0,1028196.0,297102.0,0.0,2028.0,85849.0,0.0,586.0,0.0,0.0,4.0
-1,1013,3,male,1,0,7,Q,U,1014,Mr,63,2,Small,1,male_,male_,male_,male_,Q_,Q_,Q_,U_,U_,Mr_,1013.0,3.0,1.0,0.0,7.0,1014.0,63.0,2.0,1.0,1026169.0,3039.0,1013.0,0.0,7091.0,1027182.0,63819.0,2026.0,1013.0,9.0,3.0,0.0,21.0,3042.0,189.0,6.0,3.0,1.0,0.0,7.0,1014.0,63.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,441.0,14.0,7.0,1028196.0,63882.0,2028.0,1014.0,3969.0,126.0,63.0,4.0,2.0,1.0
-1,1014,1,female,1,0,57,C,C,94,Mrs,113,6,Small,2,female_,female_,female_,female_,C_,C_,C_,C_,C_,Mrs_,1014.0,1.0,1.0,0.0,57.0,94.0,113.0,6.0,2.0,1028196.0,1014.0,1014.0,0.0,57798.0,95316.0,114582.0,6084.0,2028.0,1.0,1.0,0.0,57.0,94.0,113.0,6.0,2.0,1.0,0.0,57.0,94.0,113.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3249.0,5358.0,6441.0,342.0,114.0,8836.0,10622.0,564.0,188.0,12769.0,678.0,226.0,36.0,12.0,4.0
-1,1015,3,male,0,0,7,S,U,1014,Mr,623,4,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1015.0,3.0,0.0,0.0,7.0,1014.0,623.0,4.0,1.0,1030225.0,3045.0,0.0,0.0,7105.0,1029210.0,632345.0,4060.0,1015.0,9.0,0.0,0.0,21.0,3042.0,1869.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,28.0,7.0,1028196.0,631722.0,4056.0,1014.0,388129.0,2492.0,623.0,16.0,4.0,1.0
-1,1016,3,male,0,0,7,Q,U,1014,Mr,63,8,Alone,1,male_,male_,male_,male_,Q_,Q_,Q_,U_,U_,Mr_,1016.0,3.0,0.0,0.0,7.0,1014.0,63.0,8.0,1.0,1032256.0,3048.0,0.0,0.0,7112.0,1030224.0,64008.0,8128.0,1016.0,9.0,0.0,0.0,21.0,3042.0,189.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,441.0,56.0,7.0,1028196.0,63882.0,8112.0,1014.0,3969.0,504.0,63.0,64.0,8.0,1.0
-1,1017,3,female,0,1,16,S,U,1014,Miss,293,1,Small,2,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,1017.0,3.0,0.0,1.0,16.0,1014.0,293.0,1.0,2.0,1034289.0,3051.0,0.0,1017.0,16272.0,1031238.0,297981.0,1017.0,2034.0,9.0,0.0,3.0,48.0,3042.0,879.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1014.0,293.0,1.0,2.0,256.0,16224.0,4688.0,16.0,32.0,1028196.0,297102.0,1014.0,2028.0,85849.0,293.0,586.0,1.0,2.0,4.0
-1,1018,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1018.0,3.0,0.0,0.0,7.0,1014.0,623.0,2.0,1.0,1036324.0,3054.0,0.0,0.0,7126.0,1032252.0,634214.0,2036.0,1018.0,9.0,0.0,0.0,21.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,14.0,7.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0
-1,1019,3,female,2,0,23,Q,U,1014,Miss,60,6,Small,3,female_,female_,female_,female_,Q_,Q_,Q_,U_,U_,Miss_,1019.0,3.0,2.0,0.0,23.0,1014.0,60.0,6.0,3.0,1038361.0,3057.0,2038.0,0.0,23437.0,1033266.0,61140.0,6114.0,3057.0,9.0,6.0,0.0,69.0,3042.0,180.0,18.0,9.0,4.0,0.0,46.0,2028.0,120.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,23322.0,1380.0,138.0,69.0,1028196.0,60840.0,6084.0,3042.0,3600.0,360.0,180.0,36.0,18.0,9.0
-1,1020,2,male,0,0,13,S,U,1014,Mr,623,8,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1020.0,2.0,0.0,0.0,13.0,1014.0,623.0,8.0,1.0,1040400.0,2040.0,0.0,0.0,13260.0,1034280.0,635460.0,8160.0,1020.0,4.0,0.0,0.0,26.0,2028.0,1246.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,13182.0,8099.0,104.0,13.0,1028196.0,631722.0,8112.0,1014.0,388129.0,4984.0,623.0,64.0,8.0,1.0
-1,1021,3,male,0,0,8,S,U,1014,Mr,623,3,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1021.0,3.0,0.0,0.0,8.0,1014.0,623.0,3.0,1.0,1042441.0,3063.0,0.0,0.0,8168.0,1035294.0,636083.0,3063.0,1021.0,9.0,0.0,0.0,24.0,3042.0,1869.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,24.0,8.0,1028196.0,631722.0,3042.0,1014.0,388129.0,1869.0,623.0,9.0,3.0,1.0
-1,1022,3,male,0,0,8,S,U,1014,Mr,623,6,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1022.0,3.0,0.0,0.0,8.0,1014.0,623.0,6.0,1.0,1044484.0,3066.0,0.0,0.0,8176.0,1036308.0,636706.0,6132.0,1022.0,9.0,0.0,0.0,24.0,3042.0,1869.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,48.0,8.0,1028196.0,631722.0,6084.0,1014.0,388129.0,3738.0,623.0,36.0,6.0,1.0
-1,1023,1,male,0,0,28,C,C,94,Rare,157,9,Alone,1,male_,male_,male_,male_,C_,C_,C_,C_,C_,Rare_,1023.0,1.0,0.0,0.0,28.0,94.0,157.0,9.0,1.0,1046529.0,1023.0,0.0,0.0,28644.0,96162.0,160611.0,9207.0,1023.0,1.0,0.0,0.0,28.0,94.0,157.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,2632.0,4396.0,252.0,28.0,8836.0,14758.0,846.0,94.0,24649.0,1413.0,157.0,81.0,9.0,1.0
-1,1024,3,female,0,4,25,S,U,1014,Mrs,293,2,Medium,5,female_,female_,female_,female_,S_,S_,S_,U_,U_,Mrs_,1024.0,3.0,0.0,4.0,25.0,1014.0,293.0,2.0,5.0,1048576.0,3072.0,0.0,4096.0,25600.0,1038336.0,300032.0,2048.0,5120.0,9.0,0.0,12.0,75.0,3042.0,879.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,100.0,4056.0,1172.0,8.0,20.0,625.0,25350.0,7325.0,50.0,125.0,1028196.0,297102.0,2028.0,5070.0,85849.0,586.0,1465.0,4.0,10.0,25.0
-1,1025,3,male,1,0,6,C,U,1014,Mr,157,8,Small,1,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,1025.0,3.0,1.0,0.0,6.0,1014.0,157.0,8.0,1.0,1050625.0,3075.0,1025.0,0.0,6150.0,1039350.0,160925.0,8200.0,1025.0,9.0,3.0,0.0,18.0,3042.0,471.0,24.0,3.0,1.0,0.0,6.0,1014.0,157.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6084.0,942.0,48.0,6.0,1028196.0,159198.0,8112.0,1014.0,24649.0,1256.0,157.0,64.0,8.0,1.0
-1,1026,3,male,0,0,7,S,U,1014,Mr,623,8,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1026.0,3.0,0.0,0.0,7.0,1014.0,623.0,8.0,1.0,1052676.0,3078.0,0.0,0.0,7182.0,1040364.0,639198.0,8208.0,1026.0,9.0,0.0,0.0,21.0,3042.0,1869.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,56.0,7.0,1028196.0,631722.0,8112.0,1014.0,388129.0,4984.0,623.0,64.0,8.0,1.0
-1,1027,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1027.0,3.0,0.0,0.0,7.0,1014.0,623.0,3.0,1.0,1054729.0,3081.0,0.0,0.0,7189.0,1041378.0,639821.0,3081.0,1027.0,9.0,0.0,0.0,21.0,3042.0,1869.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,21.0,7.0,1028196.0,631722.0,3042.0,1014.0,388129.0,1869.0,623.0,9.0,3.0,1.0
-1,1028,3,male,0,0,7,C,U,1014,Mr,157,4,Alone,1,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,1028.0,3.0,0.0,0.0,7.0,1014.0,157.0,4.0,1.0,1056784.0,3084.0,0.0,0.0,7196.0,1042392.0,161396.0,4112.0,1028.0,9.0,0.0,0.0,21.0,3042.0,471.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,1099.0,28.0,7.0,1028196.0,159198.0,4056.0,1014.0,24649.0,628.0,157.0,16.0,4.0,1.0
-1,1029,2,male,0,0,13,S,U,1014,Mr,623,4,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1029.0,2.0,0.0,0.0,13.0,1014.0,623.0,4.0,1.0,1058841.0,2058.0,0.0,0.0,13377.0,1043406.0,641067.0,4116.0,1029.0,4.0,0.0,0.0,26.0,2028.0,1246.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,13182.0,8099.0,52.0,13.0,1028196.0,631722.0,4056.0,1014.0,388129.0,2492.0,623.0,16.0,4.0,1.0
-1,1030,3,female,0,0,8,S,U,1014,Miss,293,3,Alone,1,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,1030.0,3.0,0.0,0.0,8.0,1014.0,293.0,3.0,1.0,1060900.0,3090.0,0.0,0.0,8240.0,1044420.0,301790.0,3090.0,1030.0,9.0,0.0,0.0,24.0,3042.0,879.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,2344.0,24.0,8.0,1028196.0,297102.0,3042.0,1014.0,85849.0,879.0,293.0,9.0,3.0,1.0
-1,1031,3,male,1,6,46,S,U,1014,Mr,623,8,Large,8,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1031.0,3.0,1.0,6.0,46.0,1014.0,623.0,8.0,8.0,1062961.0,3093.0,1031.0,6186.0,47426.0,1045434.0,642313.0,8248.0,8248.0,9.0,3.0,18.0,138.0,3042.0,1869.0,24.0,24.0,1.0,6.0,46.0,1014.0,623.0,8.0,8.0,36.0,276.0,6084.0,3738.0,48.0,48.0,2116.0,46644.0,28658.0,368.0,368.0,1028196.0,631722.0,8112.0,8112.0,388129.0,4984.0,4984.0,64.0,64.0,64.0
-1,1032,3,female,5,2,46,S,U,1014,Miss,293,0,Large,8,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,1032.0,3.0,5.0,2.0,46.0,1014.0,293.0,0.0,8.0,1065024.0,3096.0,5160.0,2064.0,47472.0,1046448.0,302376.0,0.0,8256.0,9.0,15.0,6.0,138.0,3042.0,879.0,0.0,24.0,25.0,10.0,230.0,5070.0,1465.0,0.0,40.0,4.0,92.0,2028.0,586.0,0.0,16.0,2116.0,46644.0,13478.0,0.0,368.0,1028196.0,297102.0,0.0,8112.0,85849.0,0.0,2344.0,0.0,0.0,64.0
-1,1033,1,female,0,0,151,S,U,1014,Miss,293,6,Alone,6,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,1033.0,1.0,0.0,0.0,151.0,1014.0,293.0,6.0,6.0,1067089.0,1033.0,0.0,0.0,155983.0,1047462.0,302669.0,6198.0,6198.0,1.0,0.0,0.0,151.0,1014.0,293.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22801.0,153114.0,44243.0,906.0,906.0,1028196.0,297102.0,6084.0,6084.0,85849.0,1758.0,1758.0,36.0,36.0,36.0
-1,1034,1,male,1,3,262,C,B,65,Mr,157,9,Medium,7,male_,male_,male_,male_,C_,C_,C_,B_,B_,Mr_,1034.0,1.0,1.0,3.0,262.0,65.0,157.0,9.0,7.0,1069156.0,1034.0,1034.0,3102.0,270908.0,67210.0,162338.0,9306.0,7238.0,1.0,1.0,3.0,262.0,65.0,157.0,9.0,7.0,1.0,3.0,262.0,65.0,157.0,9.0,7.0,9.0,786.0,195.0,471.0,27.0,21.0,68644.0,17030.0,41134.0,2358.0,1834.0,4225.0,10205.0,585.0,455.0,24649.0,1413.0,1099.0,81.0,63.0,49.0
-1,1035,2,male,0,0,26,S,U,1014,Mr,623,4,Alone,2,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1035.0,2.0,0.0,0.0,26.0,1014.0,623.0,4.0,2.0,1071225.0,2070.0,0.0,0.0,26910.0,1049490.0,644805.0,4140.0,2070.0,4.0,0.0,0.0,52.0,2028.0,1246.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,26364.0,16198.0,104.0,52.0,1028196.0,631722.0,4056.0,2028.0,388129.0,2492.0,1246.0,16.0,8.0,4.0
-1,1036,1,male,0,0,26,S,U,1014,Mr,623,8,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1036.0,1.0,0.0,0.0,26.0,1014.0,623.0,8.0,1.0,1073296.0,1036.0,0.0,0.0,26936.0,1050504.0,645428.0,8288.0,1036.0,1.0,0.0,0.0,26.0,1014.0,623.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,26364.0,16198.0,208.0,26.0,1028196.0,631722.0,8112.0,1014.0,388129.0,4984.0,623.0,64.0,8.0,1.0
-1,1037,3,male,3,0,18,S,U,1014,Mr,623,5,Small,2,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1037.0,3.0,3.0,0.0,18.0,1014.0,623.0,5.0,2.0,1075369.0,3111.0,3111.0,0.0,18666.0,1051518.0,646051.0,5185.0,2074.0,9.0,9.0,0.0,54.0,3042.0,1869.0,15.0,6.0,9.0,0.0,54.0,3042.0,1869.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,18252.0,11214.0,90.0,36.0,1028196.0,631722.0,5070.0,2028.0,388129.0,3115.0,1246.0,25.0,10.0,4.0
-1,1038,1,male,0,0,51,S,E,41,Mr,623,4,Alone,2,male_,male_,male_,male_,S_,S_,S_,E_,E_,Mr_,1038.0,1.0,0.0,0.0,51.0,41.0,623.0,4.0,2.0,1077444.0,1038.0,0.0,0.0,52938.0,42558.0,646674.0,4152.0,2076.0,1.0,0.0,0.0,51.0,41.0,623.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,2091.0,31773.0,204.0,102.0,1681.0,25543.0,164.0,82.0,388129.0,2492.0,1246.0,16.0,8.0,4.0
-1,1039,3,male,0,0,8,S,U,1014,Mr,623,2,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1039.0,3.0,0.0,0.0,8.0,1014.0,623.0,2.0,1.0,1079521.0,3117.0,0.0,0.0,8312.0,1053546.0,647297.0,2078.0,1039.0,9.0,0.0,0.0,24.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,16.0,8.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0
-1,1040,1,male,0,0,26,S,U,1014,Mr,623,1,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1040.0,1.0,0.0,0.0,26.0,1014.0,623.0,1.0,1.0,1081600.0,1040.0,0.0,0.0,27040.0,1054560.0,647920.0,1040.0,1040.0,1.0,0.0,0.0,26.0,1014.0,623.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,26364.0,16198.0,26.0,26.0,1028196.0,631722.0,1014.0,1014.0,388129.0,623.0,623.0,1.0,1.0,1.0
-1,1041,2,male,1,1,26,S,U,1014,Rare,623,5,Small,2,male_,male_,male_,male_,S_,S_,S_,U_,U_,Rare_,1041.0,2.0,1.0,1.0,26.0,1014.0,623.0,5.0,2.0,1083681.0,2082.0,1041.0,1041.0,27066.0,1055574.0,648543.0,5205.0,2082.0,4.0,2.0,2.0,52.0,2028.0,1246.0,10.0,4.0,1.0,1.0,26.0,1014.0,623.0,5.0,2.0,1.0,26.0,1014.0,623.0,5.0,2.0,676.0,26364.0,16198.0,130.0,52.0,1028196.0,631722.0,5070.0,2028.0,388129.0,3115.0,1246.0,25.0,10.0,4.0
-1,1042,1,female,0,1,83,C,C,94,Mrs,113,3,Small,3,female_,female_,female_,female_,C_,C_,C_,C_,C_,Mrs_,1042.0,1.0,0.0,1.0,83.0,94.0,113.0,3.0,3.0,1085764.0,1042.0,0.0,1042.0,86486.0,97948.0,117746.0,3126.0,3126.0,1.0,0.0,1.0,83.0,94.0,113.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,94.0,113.0,3.0,3.0,6889.0,7802.0,9379.0,249.0,249.0,8836.0,10622.0,282.0,282.0,12769.0,339.0,339.0,9.0,9.0,9.0
-1,1043,3,male,0,0,7,C,U,1014,Mr,157,7,Alone,1,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,1043.0,3.0,0.0,0.0,7.0,1014.0,157.0,7.0,1.0,1087849.0,3129.0,0.0,0.0,7301.0,1057602.0,163751.0,7301.0,1043.0,9.0,0.0,0.0,21.0,3042.0,471.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,1099.0,49.0,7.0,1028196.0,159198.0,7098.0,1014.0,24649.0,1099.0,157.0,49.0,7.0,1.0
-1,1044,3,male,0,0,14,S,U,1014,Mr,623,9,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1044.0,3.0,0.0,0.0,14.0,1014.0,623.0,9.0,1.0,1089936.0,3132.0,0.0,0.0,14616.0,1058616.0,650412.0,9396.0,1044.0,9.0,0.0,0.0,42.0,3042.0,1869.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,14196.0,8722.0,126.0,14.0,1028196.0,631722.0,9126.0,1014.0,388129.0,5607.0,623.0,81.0,9.0,1.0
-1,1045,3,female,0,2,12,S,U,1014,Mrs,293,7,Small,2,female_,female_,female_,female_,S_,S_,S_,U_,U_,Mrs_,1045.0,3.0,0.0,2.0,12.0,1014.0,293.0,7.0,2.0,1092025.0,3135.0,0.0,2090.0,12540.0,1059630.0,306185.0,7315.0,2090.0,9.0,0.0,6.0,36.0,3042.0,879.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,2028.0,586.0,14.0,4.0,144.0,12168.0,3516.0,84.0,24.0,1028196.0,297102.0,7098.0,2028.0,85849.0,2051.0,586.0,49.0,14.0,4.0
-1,1046,3,male,4,2,31,S,U,1014,Master,623,0,Large,7,male_,male_,male_,male_,S_,S_,S_,U_,U_,Master_,1046.0,3.0,4.0,2.0,31.0,1014.0,623.0,0.0,7.0,1094116.0,3138.0,4184.0,2092.0,32426.0,1060644.0,651658.0,0.0,7322.0,9.0,12.0,6.0,93.0,3042.0,1869.0,0.0,21.0,16.0,8.0,124.0,4056.0,2492.0,0.0,28.0,4.0,62.0,2028.0,1246.0,0.0,14.0,961.0,31434.0,19313.0,0.0,217.0,1028196.0,631722.0,0.0,7098.0,388129.0,0.0,4361.0,0.0,0.0,49.0
-1,1047,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,1047.0,3.0,0.0,0.0,7.0,1014.0,623.0,3.0,1.0,1096209.0,3141.0,0.0,0.0,7329.0,1061658.0,652281.0,3141.0,1047.0,9.0,0.0,0.0,21.0,3042.0,1869.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,21.0,7.0,1028196.0,631722.0,3042.0,1014.0,388129.0,1869.0,623.0,9.0,3.0,1.0
-1,1048,1,female,0,0,221,S,C,94,Miss,293,5,Alone,4,female_,female_,female_,female_,S_,S_,S_,C_,C_,Miss_,1048.0,1.0,0.0,0.0,221.0,94.0,293.0,5.0,4.0,1098304.0,1048.0,0.0,0.0,231608.0,98512.0,307064.0,5240.0,4192.0,1.0,0.0,0.0,221.0,94.0,293.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48841.0,20774.0,64753.0,1105.0,884.0,8836.0,27542.0,470.0,376.0,85849.0,1465.0,1172.0,25.0,20.0,16.0
-1,1049,3,female,0,0,7,S,U,1014,Miss,293,3,Alone,1,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,1049.0,3.0,0.0,0.0,7.0,1014.0,293.0,3.0,1.0,1100401.0,3147.0,0.0,0.0,7343.0,1063686.0,307357.0,3147.0,1049.0,9.0,0.0,0.0,21.0,3042.0,879.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,2051.0,21.0,7.0,1028196.0,297102.0,3042.0,1014.0,85849.0,879.0,293.0,9.0,3.0,1.0
-1,1050,1,male,0,0,26,S,D,46,Mr,623,8,Alone,1,male_,male_,male_,male_,S_,S_,S_,D_,D_,Mr_,1050.0,1.0,0.0,0.0,26.0,46.0,623.0,8.0,1.0,1102500.0,1050.0,0.0,0.0,27300.0,48300.0,654150.0,8400.0,1050.0,1.0,0.0,0.0,26.0,46.0,623.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,1196.0,16198.0,208.0,26.0,2116.0,28658.0,368.0,46.0,388129.0,4984.0,623.0,64.0,8.0,1.0
