Survived,Pclass,SibSp,Parch,Fare,port_sex,Age_bin,Ticket_freq,poly1,poly2,poly3,poly4,poly5,poly6,poly7,poly8,poly9,poly10,poly11,poly13,poly14,poly15,poly16,poly17,poly18,poly19,poly20,poly21,poly22,poly23,poly24,poly25,poly26,poly27,poly28,poly29,poly30,poly32,poly36,poly38,poly39,poly40,poly41,poly42,poly43,poly44,poly45,poly46,poly47,poly48,poly49,poly50,poly51,poly52,poly53,0,1,2,3,4,6,7,13,15,16,17,19,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,48,50,51,57,59,60,61
0,3,0,0,6,623,8,1,3.0,0.0,0.0,6.0,1014.0,623.0,8.0,1.0,670761.0,2457.0,0.0,4914.0,830466.0,510237.0,6552.0,819.0,9.0,0.0,0.0,18.0,3042.0,1869.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6084.0,3738.0,48.0,6.0,1028196.0,631722.0,8112.0,1014.0,388129.0,4984.0,623.0,64.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,3,2,27,623,0,6,3.0,3.0,2.0,27.0,1014.0,623.0,0.0,6.0,672400.0,2460.0,2460.0,22140.0,831480.0,510860.0,0.0,4920.0,9.0,9.0,6.0,81.0,3042.0,1869.0,0.0,18.0,9.0,6.0,81.0,3042.0,1869.0,18.0,1246.0,12.0,729.0,27378.0,16821.0,0.0,162.0,1028196.0,631722.0,0.0,6084.0,388129.0,0.0,3738.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,1,93,293,9,4,1.0,1.0,1.0,93.0,65.0,293.0,9.0,4.0,674041.0,821.0,821.0,76353.0,53365.0,240553.0,7389.0,3284.0,1.0,1.0,1.0,93.0,65.0,293.0,9.0,4.0,1.0,1.0,93.0,65.0,293.0,4.0,293.0,4.0,8649.0,6045.0,27249.0,837.0,372.0,4225.0,19045.0,585.0,260.0,85849.0,2637.0,1172.0,81.0,36.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,3,0,0,8,623,4,1,3.0,0.0,0.0,8.0,1014.0,623.0,4.0,1.0,675684.0,2466.0,0.0,6576.0,833508.0,512106.0,3288.0,822.0,9.0,0.0,0.0,24.0,3042.0,1869.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,32.0,8.0,1028196.0,631722.0,4056.0,1014.0,388129.0,2492.0,623.0,16.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1,0,0,0,623,7,1,1.0,0.0,0.0,0.0,1014.0,623.0,7.0,1.0,677329.0,823.0,0.0,0.0,834522.0,512729.0,5761.0,823.0,1.0,0.0,0.0,0.0,1014.0,623.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028196.0,631722.0,7098.0,1014.0,388129.0,4361.0,623.0,49.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,0,1,12,293,4,2,3.0,0.0,1.0,12.0,41.0,293.0,4.0,2.0,678976.0,2472.0,0.0,9888.0,33784.0,241432.0,3296.0,1648.0,9.0,0.0,3.0,36.0,123.0,879.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,2.0,144.0,492.0,3516.0,48.0,24.0,1681.0,12013.0,164.0,82.0,85849.0,1172.0,586.0,16.0,8.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3,4,1,39,623,0,7,3.0,4.0,1.0,39.0,1014.0,623.0,0.0,7.0,680625.0,2475.0,3300.0,32175.0,836550.0,513975.0,0.0,5775.0,9.0,12.0,3.0,117.0,3042.0,1869.0,0.0,21.0,16.0,4.0,156.0,4056.0,2492.0,28.0,623.0,7.0,1521.0,39546.0,24297.0,0.0,273.0,1028196.0,631722.0,0.0,7098.0,388129.0,0.0,4361.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3,0,0,6,63,2,1,3.0,0.0,0.0,6.0,1014.0,63.0,2.0,1.0,682276.0,2478.0,0.0,4956.0,837564.0,52038.0,1652.0,826.0,9.0,0.0,0.0,18.0,3042.0,189.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6084.0,378.0,12.0,6.0,1028196.0,63882.0,2028.0,1014.0,3969.0,126.0,63.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,56,623,7,8,3.0,0.0,0.0,56.0,1014.0,623.0,7.0,8.0,683929.0,2481.0,0.0,46312.0,838578.0,515221.0,5789.0,6616.0,9.0,0.0,0.0,168.0,3042.0,1869.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,56784.0,34888.0,392.0,448.0,1028196.0,631722.0,7098.0,8112.0,388129.0,4361.0,4984.0,49.0,56.0,64.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,2,0,2,37,157,0,3,2.0,0.0,2.0,37.0,1014.0,157.0,0.0,3.0,685584.0,1656.0,0.0,30636.0,839592.0,129996.0,0.0,2484.0,4.0,0.0,4.0,74.0,2028.0,314.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,6.0,1369.0,37518.0,5809.0,0.0,111.0,1028196.0,159198.0,0.0,3042.0,24649.0,0.0,471.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3,0,0,7,63,1,1,3.0,0.0,0.0,7.0,1014.0,63.0,1.0,1.0,687241.0,2487.0,0.0,5803.0,840606.0,52227.0,829.0,829.0,9.0,0.0,0.0,21.0,3042.0,189.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,441.0,7.0,7.0,1028196.0,63882.0,1014.0,1014.0,3969.0,63.0,63.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1,0,0,80,293,9,2,1.0,0.0,0.0,80.0,65.0,293.0,9.0,2.0,688900.0,830.0,0.0,66400.0,53950.0,243190.0,7470.0,1660.0,1.0,0.0,0.0,80.0,65.0,293.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,5200.0,23440.0,720.0,160.0,4225.0,19045.0,585.0,130.0,85849.0,2637.0,586.0,81.0,18.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,3,1,0,14,113,0,2,3.0,1.0,0.0,14.0,1014.0,113.0,0.0,2.0,690561.0,2493.0,831.0,11634.0,842634.0,93903.0,0.0,1662.0,9.0,3.0,0.0,42.0,3042.0,339.0,0.0,6.0,1.0,0.0,14.0,1014.0,113.0,2.0,0.0,0.0,196.0,14196.0,1582.0,0.0,28.0,1028196.0,114582.0,0.0,2028.0,12769.0,0.0,226.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,2,1,1,18,623,0,3,2.0,1.0,1.0,18.0,1014.0,623.0,0.0,3.0,692224.0,1664.0,832.0,14976.0,843648.0,518336.0,0.0,2496.0,4.0,2.0,2.0,36.0,2028.0,1246.0,0.0,6.0,1.0,1.0,18.0,1014.0,623.0,3.0,623.0,3.0,324.0,18252.0,11214.0,0.0,54.0,1028196.0,631722.0,0.0,3042.0,388129.0,0.0,1869.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3,0,0,7,157,2,1,3.0,0.0,0.0,7.0,1014.0,157.0,2.0,1.0,693889.0,2499.0,0.0,5831.0,844662.0,130781.0,1666.0,833.0,9.0,0.0,0.0,21.0,3042.0,471.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,1099.0,14.0,7.0,1028196.0,159198.0,2028.0,1014.0,24649.0,314.0,157.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,7,623,3,1,3.0,0.0,0.0,7.0,1014.0,623.0,3.0,1.0,695556.0,2502.0,0.0,5838.0,845676.0,519582.0,2502.0,834.0,9.0,0.0,0.0,21.0,3042.0,1869.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,21.0,7.0,1028196.0,631722.0,3042.0,1014.0,388129.0,1869.0,623.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,8,623,1,1,3.0,0.0,0.0,8.0,1014.0,623.0,1.0,1.0,697225.0,2505.0,0.0,6680.0,846690.0,520205.0,835.0,835.0,9.0,0.0,0.0,24.0,3042.0,1869.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,8.0,8.0,1028196.0,631722.0,1014.0,1014.0,388129.0,623.0,623.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1,1,1,83,113,7,3,1.0,1.0,1.0,83.0,41.0,113.0,7.0,3.0,698896.0,836.0,836.0,69388.0,34276.0,94468.0,5852.0,2508.0,1.0,1.0,1.0,83.0,41.0,113.0,7.0,3.0,1.0,1.0,83.0,41.0,113.0,3.0,113.0,3.0,6889.0,3403.0,9379.0,581.0,249.0,1681.0,4633.0,287.0,123.0,12769.0,791.0,339.0,49.0,21.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,0,0,8,623,2,1,3.0,0.0,0.0,8.0,1014.0,623.0,2.0,1.0,700569.0,2511.0,0.0,6696.0,848718.0,521451.0,1674.0,837.0,9.0,0.0,0.0,24.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,16.0,8.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,8,623,5,1,3.0,0.0,0.0,8.0,1014.0,623.0,5.0,1.0,702244.0,2514.0,0.0,6704.0,849732.0,522074.0,4190.0,838.0,9.0,0.0,0.0,24.0,3042.0,1869.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,40.0,8.0,1028196.0,631722.0,5070.0,1014.0,388129.0,3115.0,623.0,25.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,3,0,0,56,623,6,8,3.0,0.0,0.0,56.0,1014.0,623.0,6.0,8.0,703921.0,2517.0,0.0,46984.0,850746.0,522697.0,5034.0,6712.0,9.0,0.0,0.0,168.0,3042.0,1869.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,56784.0,34888.0,336.0,448.0,1028196.0,631722.0,6084.0,8112.0,388129.0,3738.0,4984.0,36.0,48.0,64.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1,0,0,29,157,5,1,1.0,0.0,0.0,29.0,94.0,157.0,5.0,1.0,705600.0,840.0,0.0,24360.0,78960.0,131880.0,4200.0,840.0,1.0,0.0,0.0,29.0,94.0,157.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,2726.0,4553.0,145.0,29.0,8836.0,14758.0,470.0,94.0,24649.0,785.0,157.0,25.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,0,0,7,623,2,1,3.0,0.0,0.0,7.0,1014.0,623.0,2.0,1.0,707281.0,2523.0,0.0,5887.0,852774.0,523943.0,1682.0,841.0,9.0,0.0,0.0,21.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,14.0,7.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,2,0,0,10,623,1,2,2.0,0.0,0.0,10.0,1014.0,623.0,1.0,2.0,708964.0,1684.0,0.0,8420.0,853788.0,524566.0,842.0,1684.0,4.0,0.0,0.0,20.0,2028.0,1246.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,6230.0,10.0,20.0,1028196.0,631722.0,1014.0,2028.0,388129.0,623.0,1246.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1,0,0,31,113,5,2,1.0,0.0,0.0,31.0,1014.0,113.0,5.0,2.0,710649.0,843.0,0.0,26133.0,854802.0,95259.0,4215.0,1686.0,1.0,0.0,0.0,31.0,1014.0,113.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,31434.0,3503.0,155.0,62.0,1028196.0,114582.0,5070.0,2028.0,12769.0,565.0,226.0,25.0,10.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,3,0,0,6,157,6,1,3.0,0.0,0.0,6.0,1014.0,157.0,6.0,1.0,712336.0,2532.0,0.0,5064.0,855816.0,132508.0,5064.0,844.0,9.0,0.0,0.0,18.0,3042.0,471.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6084.0,942.0,36.0,6.0,1028196.0,159198.0,6084.0,1014.0,24649.0,942.0,157.0,36.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,8,623,1,1,3.0,0.0,0.0,8.0,1014.0,623.0,1.0,1.0,714025.0,2535.0,0.0,6760.0,856830.0,526435.0,845.0,845.0,9.0,0.0,0.0,24.0,3042.0,1869.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,8.0,8.0,1028196.0,631722.0,1014.0,1014.0,388129.0,623.0,623.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,7,623,8,1,3.0,0.0,0.0,7.0,1014.0,623.0,8.0,1.0,715716.0,2538.0,0.0,5922.0,857844.0,527058.0,6768.0,846.0,9.0,0.0,0.0,21.0,3042.0,1869.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,56.0,7.0,1028196.0,631722.0,8112.0,1014.0,388129.0,4984.0,623.0,64.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,8,2,69,623,6,11,3.0,8.0,2.0,69.0,1014.0,623.0,6.0,11.0,717409.0,2541.0,6776.0,58443.0,858858.0,527681.0,5082.0,9317.0,9.0,24.0,6.0,207.0,3042.0,1869.0,18.0,33.0,64.0,16.0,552.0,8112.0,4984.0,88.0,1246.0,22.0,4761.0,69966.0,42987.0,414.0,759.0,1028196.0,631722.0,6084.0,11154.0,388129.0,3738.0,6853.0,36.0,66.0,121.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,7,157,6,1,3.0,0.0,0.0,7.0,1014.0,157.0,6.0,1.0,719104.0,2544.0,0.0,5936.0,859872.0,133136.0,5088.0,848.0,9.0,0.0,0.0,21.0,3042.0,471.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,1099.0,42.0,7.0,1028196.0,159198.0,6084.0,1014.0,24649.0,942.0,157.0,36.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,2,0,1,33,623,4,3,2.0,0.0,1.0,33.0,1014.0,623.0,4.0,3.0,720801.0,1698.0,0.0,28017.0,860886.0,528927.0,3396.0,2547.0,4.0,0.0,2.0,66.0,2028.0,1246.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,3.0,1089.0,33462.0,20559.0,132.0,99.0,1028196.0,631722.0,4056.0,3042.0,388129.0,2492.0,1869.0,16.0,12.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,1,0,89,113,4,2,1.0,1.0,0.0,89.0,94.0,113.0,4.0,2.0,722500.0,850.0,850.0,75650.0,79900.0,96050.0,3400.0,1700.0,1.0,1.0,0.0,89.0,94.0,113.0,4.0,2.0,1.0,0.0,89.0,94.0,113.0,2.0,0.0,0.0,7921.0,8366.0,10057.0,356.0,178.0,8836.0,10622.0,376.0,188.0,12769.0,452.0,226.0,16.0,8.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,3,4,2,31,623,0,7,3.0,4.0,2.0,31.0,1014.0,623.0,0.0,7.0,724201.0,2553.0,3404.0,26381.0,862914.0,530173.0,0.0,5957.0,9.0,12.0,6.0,93.0,3042.0,1869.0,0.0,21.0,16.0,8.0,124.0,4056.0,2492.0,28.0,1246.0,14.0,961.0,31434.0,19313.0,0.0,217.0,1028196.0,631722.0,0.0,7098.0,388129.0,0.0,4361.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3,0,0,7,623,9,1,3.0,0.0,0.0,7.0,1014.0,623.0,9.0,1.0,725904.0,2556.0,0.0,5964.0,863928.0,530796.0,7668.0,852.0,9.0,0.0,0.0,21.0,3042.0,1869.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,63.0,7.0,1028196.0,631722.0,9126.0,1014.0,388129.0,5607.0,623.0,81.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,1,1,15,113,0,3,3.0,1.0,1.0,15.0,1014.0,113.0,0.0,3.0,727609.0,2559.0,853.0,12795.0,864942.0,96389.0,0.0,2559.0,9.0,3.0,3.0,45.0,3042.0,339.0,0.0,9.0,1.0,1.0,15.0,1014.0,113.0,3.0,113.0,3.0,225.0,15210.0,1695.0,0.0,45.0,1028196.0,114582.0,0.0,3042.0,12769.0,0.0,339.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,1,0,1,39,293,1,2,1.0,0.0,1.0,39.0,46.0,293.0,1.0,2.0,729316.0,854.0,0.0,33306.0,39284.0,250222.0,854.0,1708.0,1.0,0.0,1.0,39.0,46.0,293.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,2.0,1521.0,1794.0,11427.0,39.0,78.0,2116.0,13478.0,46.0,92.0,85849.0,293.0,586.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
